logdate,url,ip,city,state,country,category,age,gender
07-03-2012,http://www.acme.com/SH55126545/VD55177927,75.76.54.221,st petersburg,FL,usa,clothing,35.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,75.76.54.221,st petersburg,FL,usa,clothing,35.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,75.76.54.221,st petersburg,FL,usa,clothing,35.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,75.76.54.221,st petersburg,FL,usa,clothing,35.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,75.76.54.221,st petersburg,FL,usa,clothing,35.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,75.76.54.221,st petersburg,FL,usa,clothing,35.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.185.203.140,dover plains,NY,usa,clothing,27.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.185.203.140,dover plains,NY,usa,clothing,27.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,67.234.192.92,chambersburg,PA,usa,handbags,48.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,12.132.156.27,pelham,AL,usa,clothing,25.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55149415,170.97.167.69,upper marlboro,MD,usa,movies,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.185.203.140,dover plains,NY,usa,clothing,27.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55149415,170.97.167.69,elkridge,MD,usa,movies,0.0,0
07-03-2012,http://www.acme.com/SH559040/VD55175948,70.126.87.177,pinellas park,FL,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55149415,170.97.167.69,elkridge,MD,usa,movies,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,184.15.105.165,charleston,WV,usa,clothing,27.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,98.80.184.219,macon,GA,usa,clothing,51.0,F
07-03-2012,http://www.acme.com/SH559040/VD55175948,108.2.104.242,dover,DE,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH559040/VD55175948,108.2.104.242,dover,DE,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.241.129.215,lambertville,MI,usa,clothing,61.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,75.76.71.119,madison,AL,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,75.76.71.119,madison,AL,usa,clothing,32.0,F
07-03-2012,http://www.acme.com/SH5587637/VD55178312,75.81.96.62,overland park,KS,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178312,76.241.124.195,cleveland,OH,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,134.126.25.198,harrisonburg,VA,usa,clothing,27.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.185.203.140,dover plains,NY,usa,clothing,27.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,70.88.1.98,dickson,TN,usa,clothing,44.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55177927,12.132.156.27,pelham,AL,usa,clothing,25.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55149415,75.44.63.145,milwaukee,WI,usa,movies,42.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.132.150.8,louisville,KY,usa,clothing,41.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55170364,166.204.39.247,huntsville,AL,usa,home&garden,32.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,128.54.189.176,la jolla,CA,usa,clothing,25.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55170364,166.204.39.247,huntsville,AL,usa,home&garden,32.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,75.80.120.20,hawthorne,CA,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55173061,75.108.60.120,parkersburg,WV,usa,handbags,49.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55173061,76.27.73.214,pleasant grove,UT,usa,handbags,40.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,76.27.73.214,pleasant grove,UT,usa,handbags,40.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,76.27.73.214,pleasant grove,UT,usa,handbags,40.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.60.26.30,du bois,PA,usa,clothing,56.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.114.49.37,st johnsbury,VT,usa,clothing,38.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.2.192.18,phoenix,AZ,usa,clothing,28.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,216.230.9.200,richmond,VA,usa,clothing,26.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,216.230.9.200,richmond,VA,usa,clothing,26.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,216.230.9.200,richmond,VA,usa,clothing,26.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,216.230.9.200,richmond,VA,usa,clothing,26.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,216.230.9.200,richmond,VA,usa,clothing,26.0,M
07-03-2012,http://www.acme.com/SH5587637/VD55178312,66.244.184.50,dundee,IL,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.161.236.100,lancaster,PA,usa,clothing,39.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.161.236.100,lancaster,PA,usa,clothing,39.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.161.236.100,lancaster,PA,usa,clothing,39.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55166807,165.111.2.149,san antonio,TX,usa,computers,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55165149,165.111.2.149,san antonio,TX,usa,electronics,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55165149,165.111.2.149,san antonio,TX,usa,electronics,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,98.173.180.37,danville,VA,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,98.173.180.37,danville,VA,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.132.150.8,louisville,KY,usa,clothing,41.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55170364,166.204.39.247,huntsville,AL,usa,home&garden,32.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.132.150.8,louisville,KY,usa,clothing,41.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,98.173.180.37,danville,VA,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55166807,141.165.16.102,statesboro,GA,usa,computers,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,96.242.27.185,maplewood,NJ,usa,clothing,24.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55177927,96.242.27.185,maplewood,NJ,usa,clothing,24.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55170364,166.204.39.247,huntsville,AL,usa,home&garden,32.0,M
07-03-2012,http://www.acme.com/SH5587637/VD55178312,74.37.145.198,rio vista,CA,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178312,74.37.145.198,rio vista,CA,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178312,66.244.184.50,dundee,IL,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178312,66.244.184.50,dundee,IL,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55173061,75.108.60.120,parkersburg,WV,usa,handbags,49.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55173061,75.108.60.120,parkersburg,WV,usa,handbags,49.0,U
07-03-2012,http://www.acme.com/SH559040/VD55175948,69.105.118.185,san leandro,CA,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178312,160.84.253.241,watertown,MA,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178312,160.84.253.241,watertown,MA,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178312,160.84.253.241,watertown,MA,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55149415,170.97.167.69,elkridge,MD,usa,movies,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,96.242.27.185,maplewood,NJ,usa,clothing,24.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55149415,99.187.156.175,asheville,NC,usa,movies,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.49.240.156,aston,PA,usa,clothing,61.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,98.173.180.37,danville,VA,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,98.173.180.37,danville,VA,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,98.173.180.37,danville,VA,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH5585921/VD55178554,68.99.70.141,oklahoma city,OK,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55166807,141.165.16.102,statesboro,GA,usa,computers,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55166807,141.165.16.102,statesboro,GA,usa,computers,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55166807,141.165.16.102,statesboro,GA,usa,computers,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55166807,141.165.16.102,statesboro,GA,usa,computers,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55166807,141.165.16.102,statesboro,GA,usa,computers,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55166807,141.165.16.102,statesboro,GA,usa,computers,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.78.46.169,buffalo,NY,usa,clothing,21.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.132.150.8,louisville,KY,usa,clothing,41.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.132.150.8,louisville,KY,usa,clothing,41.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.78.46.169,buffalo,NY,usa,clothing,21.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55177927,67.166.127.13,sandy,UT,usa,clothing,36.0,F
07-03-2012,http://www.acme.com/SH5587637/VD55178312,69.217.194.5,grayslake,IL,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.247.255.25,rego park,NY,usa,clothing,27.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.247.255.25,rego park,NY,usa,clothing,27.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.247.255.25,rego park,NY,usa,clothing,27.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.247.255.25,rego park,NY,usa,clothing,27.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.247.255.25,rego park,NY,usa,clothing,27.0,F
07-03-2012,http://www.acme.com/SH5587637/VD55178312,74.239.85.70,columbia,SC,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.78.46.169,buffalo,NY,usa,clothing,21.0,U
07-03-2012,http://www.acme.com/SH5580165/VD55156528,72.208.235.240,paradise valley,AZ,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH5580165/VD55156528,72.208.235.240,paradise valley,AZ,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,70.57.122.11,portland,OR,usa,clothing,57.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.94.156.89,west chester,PA,usa,clothing,51.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55173061,72.94.156.89,west chester,PA,usa,handbags,51.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55173061,72.94.156.89,west chester,PA,usa,handbags,51.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55173061,72.94.156.89,west chester,PA,usa,handbags,51.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55173061,72.94.156.89,west chester,PA,usa,handbags,51.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.17.53.206,renton,WA,usa,clothing,25.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.17.53.206,renton,WA,usa,clothing,25.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.17.53.206,renton,WA,usa,clothing,25.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.17.53.206,renton,WA,usa,clothing,25.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.17.53.206,renton,WA,usa,clothing,25.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.17.53.206,renton,WA,usa,clothing,25.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,66.108.154.213,new york,NY,usa,clothing,39.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,70.88.1.98,dickson,TN,usa,clothing,44.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55177927,70.88.1.98,dickson,TN,usa,clothing,44.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55177927,70.88.1.98,dickson,TN,usa,clothing,44.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.132.254.98,louisville,KY,usa,clothing,23.0,M
07-03-2012,http://www.acme.com/SH5584743/VD55178549,72.223.110.207,scottsdale,AZ,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.78.46.169,buffalo,NY,usa,clothing,21.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.49.240.156,aston,PA,usa,clothing,61.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,74.78.46.169,buffalo,NY,usa,clothing,21.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.49.240.156,aston,PA,usa,clothing,61.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,67.166.127.13,sandy,UT,usa,clothing,36.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,99.69.128.70,canyon country,CA,usa,clothing,38.0,F
07-03-2012,http://www.acme.com/SH5587637/VD55178312,50.81.62.37,hiawatha,IA,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH559040/VD55175948,68.0.224.50,middletown,RI,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH559040/VD55175948,68.0.224.50,middletown,RI,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,70.57.122.11,portland,OR,usa,clothing,57.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.161.236.100,lancaster,PA,usa,clothing,39.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.161.236.100,lancaster,PA,usa,clothing,39.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.161.236.100,lancaster,PA,usa,clothing,39.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.18.40.3,edmonds,WA,usa,clothing,44.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55149415,99.187.156.175,asheville,NC,usa,movies,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.49.240.156,aston,PA,usa,clothing,61.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55149415,99.187.156.175,asheville,NC,usa,movies,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55149415,99.187.156.175,asheville,NC,usa,movies,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55149415,99.187.156.175,asheville,NC,usa,movies,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,71.178.189.122,germantown,MD,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178312,98.211.140.19,miami,FL,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178312,98.211.140.19,miami,FL,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178312,98.211.140.19,miami,FL,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178312,74.239.85.70,columbia,SC,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178312,74.239.85.70,columbia,SC,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH5587637/VD55178312,74.239.85.70,columbia,SC,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH5585921/VD55178554,74.73.178.246,new york,NY,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55165149,99.187.156.175,asheville,NC,usa,electronics,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55149415,99.187.156.175,asheville,NC,usa,movies,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55149415,99.187.156.175,asheville,NC,usa,movies,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.49.240.156,aston,PA,usa,clothing,61.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.49.240.156,aston,PA,usa,clothing,61.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55173061,99.29.77.149,monterey park,CA,usa,handbags,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,76.78.62.184,slate hill,NY,usa,clothing,23.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,69.247.195.43,blue springs,MO,usa,clothing,36.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,66.111.18.211,brunswick,OH,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,173.49.240.156,aston,PA,usa,clothing,61.0,M
07-03-2012,http://www.acme.com/SH5580165/VD55156528,71.222.239.247,albuquerque,NM,usa,clothing,52.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,192.234.69.70,alpharetta,GA,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55149415,99.187.156.175,asheville,NC,usa,movies,25.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,216.230.9.200,richmond,VA,usa,clothing,26.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55149415,99.187.156.175,asheville,NC,usa,movies,25.0,F
07-03-2012,http://www.acme.com/SH5585921/VD55178554,137.90.133.72,cheyenne,WY,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.18.40.3,edmonds,WA,usa,clothing,44.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.18.40.3,edmonds,WA,usa,clothing,44.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.18.40.3,edmonds,WA,usa,clothing,44.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,24.18.40.3,edmonds,WA,usa,clothing,44.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.241.129.215,lambertville,MI,usa,clothing,61.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.241.129.215,lambertville,MI,usa,clothing,61.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.241.129.215,lambertville,MI,usa,clothing,61.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.241.129.215,lambertville,MI,usa,clothing,61.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.241.129.215,lambertville,MI,usa,clothing,61.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,72.241.129.215,lambertville,MI,usa,clothing,61.0,F
07-03-2012,http://www.acme.com/SH5580165/VD55173281,74.99.172.133,lebanon,PA,usa,tools,0.0,0
07-03-2012,http://www.acme.com/SH5580165/VD55173281,74.99.172.133,lebanon,PA,usa,tools,0.0,0
07-03-2012,http://www.acme.com/SH5580165/VD55173281,74.99.172.133,lebanon,PA,usa,tools,0.0,0
07-03-2012,http://www.acme.com/SH5580165/VD55173281,74.99.172.133,lebanon,PA,usa,tools,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,66.111.18.211,brunswick,OH,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,66.111.18.211,brunswick,OH,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,66.111.18.211,brunswick,OH,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,66.111.18.211,brunswick,OH,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,69.247.195.43,blue springs,MO,usa,clothing,36.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,68.96.12.152,virginia beach,VA,usa,clothing,56.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,97.127.210.215,duluth,MN,usa,clothing,16.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55177927,97.127.210.215,duluth,MN,usa,clothing,16.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55177927,97.127.210.215,duluth,MN,usa,clothing,16.0,U
07-03-2012,http://www.acme.com/SH5585921/VD55178554,137.90.133.72,cheyenne,WY,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55173061,67.234.192.92,chambersburg,PA,usa,handbags,48.0,F
07-03-2012,http://www.acme.com/SH5587637/VD55178312,66.244.184.50,dundee,IL,usa,shoes,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,75.142.104.174,long beach,CA,usa,clothing,27.0,F
07-03-2012,http://www.acme.com/SH55126545/VD55177927,69.138.56.107,nashville,TN,usa,clothing,27.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,69.138.56.107,nashville,TN,usa,clothing,27.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,69.138.56.107,nashville,TN,usa,clothing,27.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,69.138.56.107,nashville,TN,usa,clothing,27.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,69.138.56.107,nashville,TN,usa,clothing,27.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,69.138.56.107,nashville,TN,usa,clothing,27.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,97.127.210.215,duluth,MN,usa,clothing,16.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55177927,97.127.210.215,duluth,MN,usa,clothing,16.0,U
07-03-2012,http://www.acme.com/SH55126545/VD55177927,69.247.195.43,blue springs,MO,usa,clothing,36.0,M
07-03-2012,http://www.acme.com/SH55126545/VD55177927,66.111.18.211,brunswick,OH,usa,clothing,0.0,0
07-03-2012,http://www.acme.com/SH55126545/VD55177927,98.87.52.254,ashland city,TN,usa,clothing,34.0,U
07-03-2012,http://www.acme.com/SH5580165/VD55173281,71.229.221.18,longmont,CO,usa,tools,0.0,0
07-03-2012,http://www.acme.com/SH5580165/VD55173281,71.229.221.18,longmont,CO,usa,tools,0.0,0
